id,task_id,track_id,lang,category,type,topic,complexity,image,task,choices,hint,status,llm_answer,confidence_level,submitted_answer,llm_info,user_answers
1926,PbMpiSxkaBf7Sz3w,t-lqqhpaxsPnS11y,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_dmd2znch4mazcygx.png,are there fewer tiny cyan rubber things than brown hard hats?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6613544855717506, ""margin"": 0.32270897114350117, ""entropy"": 0.6401329649326788, ""probs"": {""a"": 0.3386455144282494, ""b"": 0.6613544855717506}, ""adapter"": ""trfl""}",['b']
1928,yXzF2ir4mePj73lN,t-eTg1WyXkcndclu,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_f6h6xfksqug19v8s.png,is there another tiny bag that has the same color as the small metal bag?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.6363425744311573, ""margin"": 0.27268514886231443, ""entropy"": 0.6554935595308369, ""probs"": {""a"": 0.6363425744311573, ""b"": 0.36365742556884284}, ""adapter"": ""trfl""}",['a']
1931,J4ZHBxcogWhjXzMU,t-fkaBLD9Hnmh8Sy,en,vqa,mcq,uae,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_jczdpjmja8v0d85v.png,there is a large brown rubber thing; what shape is it?,"{'a': 'falcon stand', 'b': 'falcon', 'c': 'dallah', 'd': 'bedouin tent', 'e': 'camel'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9088343010317208, ""margin"": 0.8605499224442396, ""entropy"": 0.40864140305891594, ""probs"": {""a"": 0.04828437858748123, ""b"": 0.9088343010317208, ""c"": 0.023386593643374625, ""d"": 0.014733234845504648, ""e"": 0.004761491891918654}, ""adapter"": ""shape""}",['b']
1932,QdygHseTRUNGplxF,t-i09PtVY5NbohuH,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_hcvw3zfzo5y49eak.png,are there more large red rubber bookshelfs than floor lamps?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9991338456277326, ""margin"": 0.9982676912554652, ""entropy"": 0.006973421152017261, ""probs"": {""a"": 0.9991338456277326, ""b"": 0.0008661543722673869}, ""adapter"": ""trfl""}",['a']
1936,cB4PmPtHXHrwoW8t,t-Pr0pN6GTy3uj0O,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_x2vxapy7rj4uee39.png,what number of small objects are the same color as the large television?,"{'a': '3', 'b': '2'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.8532204137085254, ""margin"": 0.7064408274170507, ""entropy"": 0.4170820415440032, ""probs"": {""a"": 0.14677958629147467, ""b"": 0.8532204137085254}, ""adapter"": ""amount""}",['b']
1937,EnlLhkAWD6XSDnO0,t-E3Dq59YPdvfmBL,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xrrthptaio32zq2k.png,what is the material of the yellow thing that is the same size as the coffee table?,"{'a': 'metal', 'b': 'rubber'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.595666677991911, ""margin"": 0.191333355983822, ""entropy"": 0.674729604214032, ""probs"": {""a"": 0.595666677991911, ""b"": 0.40433332200808897}, ""adapter"": ""material""}",['a']
1938,Y0fXg8GG6UDNbRGh,t-NsgKK3ysQXRqjG,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0j6m1q1d859t26rf.png,is the size of the gray metal fork the same as the brown plate?,"{'a': 'True', 'b': 'False'}",,Submitted,a,0.0,a,"{""answer"": ""a"", ""confidence"": 0.6992492386458745, ""margin"": 0.39849847729174903, ""entropy"": 0.6114990791743322, ""probs"": {""a"": 0.6992492386458745, ""b"": 0.3007507613541255}, ""adapter"": ""trfl""}","['b', 'a']"
1940,Izcs5wNOkI5b570a,t-Dy50SJHN1N8iUz,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_m07h35u1ygqpnqpj.png,are there fewer blue things than small purple bookshelfs?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9887613880763068, ""margin"": 0.9775227761526134, ""entropy"": 0.0616186058438512, ""probs"": {""a"": 0.9887613880763068, ""b"": 0.011238611923693301}, ""adapter"": ""trfl""}",['a']
1943,ZXL7zUmDeoTvAmOK,t-tfpkBycEidwFtJ,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ibck7hragaii5u0b.png,is there a large fork?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.68014300746138, ""margin"": 0.36028601492275997, ""entropy"": 0.626761615582306, ""probs"": {""a"": 0.31985699253862004, ""b"": 0.68014300746138}, ""adapter"": ""trfl""}","['a', 'b']"
1946,jWgvqlMQ1UIoIihK,t-lr2NcjEriv9SBe,en,vqa,numeric,underwater,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_b2ok5wpo4fde29qv.png,how many metal objects are blue objects or big brown fishes?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8802742044024159, ""margin"": 0.7605484088048319, ""entropy"": 0.36637830190954235, ""probs"": {""a"": 0.8802742044024159, ""b"": 0.119725795597584}, ""adapter"": ""amount""}","['b', 'a']"
1950,ajLWh5mmbkQjUupE,t-SofakmbsIRx368,en,vqa,true-false,school,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_kgz9fckud2xicwfl.png,are there any brown metal things of the same size as the yellow lunch box?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9274960687037451, ""margin"": 0.8549921374074901, ""entropy"": 0.2600682067541765, ""probs"": {""a"": 0.07250393129625496, ""b"": 0.9274960687037451}, ""adapter"": ""trfl""}",['b']
1951,wimFyQYpuSeDD9T5,t-AVSpgxW5cDq1Or,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0mkqc9j5jtu6lp2q.png,the iv fluid bag that is the same color as the big rubber hospital bed is what size?,"{'a': 'small', 'b': 'large'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9655922928476759, ""margin"": 0.9311845856953517, ""entropy"": 0.1497447521163609, ""probs"": {""a"": 0.9655922928476759, ""b"": 0.03440770715232423}, ""adapter"": ""size""}",['a']
1956,hslC5tpZi1xUCova,t-KPPs0PdHIBk4uM,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0qr3b1ytoag4brq5.png,how many metal things are there?,"{'a': '6', 'b': '4'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9888183315417844, ""margin"": 0.9776366630835689, ""entropy"": 0.06136351824219417, ""probs"": {""a"": 0.01118166845821555, ""b"": 0.9888183315417844}, ""adapter"": ""amount""}",['b']
1957,Bhkxf5YZVQvrOjUv,t-TQCY2YOHEwaaAd,en,vqa,mcq,medical-field,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ezl0t4x8sg3p8qp7.png,the gray metal thing has what shape?,"{'a': 'hospital bed', 'b': 'medicine bottle', 'c': 'iv fluid bag', 'd': 'injection', 'e': 'stethoscope'}",,Submitted,c,1.0,a,"{""answer"": ""c"", ""confidence"": 0.8445231294736033, ""margin"": 0.7694091440512827, ""entropy"": 0.6017359388689799, ""probs"": {""a"": 0.07511398542232056, ""b"": 0.049133243831230876, ""c"": 0.8445231294736033, ""d"": 0.02890642645150704, ""e"": 0.002323214821338264}, ""adapter"": ""shape""}","['a', 'a', 'b', 'a']"
1961,fMQH1kUtppyzUcjr,t-VbreTrbX31ALlK,en,vqa,mcq,underwater,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_byf6og0adzd2xkb6.png,what is the shape of the big yellow rubber thing?,"{'a': 'oxygen tank', 'b': 'starfish', 'c': 'fish', 'd': 'turtle'}",,Submitted,c,1.0,c,"{""answer"": ""c"", ""confidence"": 0.5032624377804252, ""margin"": 0.11084176915206667, ""entropy"": 0.9944890159641991, ""probs"": {""a"": 0.087508972225545, ""b"": 0.39242066862835856, ""c"": 0.5032624377804252, ""d"": 0.01680792136567123}, ""adapter"": ""shape""}",['c']
1962,9gV527eSj1w9KMcr,t-Pp7JWHhavq6LvJ,en,vqa,mcq,office,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7mqilba6xhaf26kw.png,what is the size of the brown metal pen holder?,"{'a': 'large', 'b': 'small'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9931669253112511, ""margin"": 0.9863338506225021, ""entropy"": 0.040879253251974564, ""probs"": {""a"": 0.006833074688748983, ""b"": 0.9931669253112511}, ""adapter"": ""size""}","['a', 'b']"
1963,DfQhPU7spROxFayv,t-RAj3M1PbEDViu4,en,vqa,true-false,underwater,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xpg1crqjupfm76sl.png,are there more brown things than rubber starfishes?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.7659434261168803, ""margin"": 0.5318868522337605, ""entropy"": 0.5441316758022633, ""probs"": {""a"": 0.7659434261168803, ""b"": 0.23405657388311973}, ""adapter"": ""trfl""}",['a']
1965,9DuPljREiqEZ1Khi,t-4wxZOetOZpKsHN,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_gf0q88k77gcyw2sy.png,is there another big thing of the same shape as the brown thing?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.8456661823654331, ""margin"": 0.6913323647308663, ""entropy"": 0.43015345320039944, ""probs"": {""a"": 0.15433381763456677, ""b"": 0.8456661823654331}, ""adapter"": ""trfl""}",['b']
1969,PBAQzQqgBMIYTcPO,t-PnFsRnH3m6Adjy,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_x3drbpdc9m6rxbfb.png,are there any brown rubber wheelbarrows?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9992649298518524, ""margin"": 0.9985298597037048, ""entropy"": 0.006038731371336821, ""probs"": {""a"": 0.9992649298518524, ""b"": 0.0007350701481476355}, ""adapter"": ""trfl""}",['a']
1971,KFOFNu2jYyFxHLGa,t-YB4ETJTYWMh5Ip,en,vqa,numeric,animals,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_cdtmacvqm92uo642.png,what number of other things are the same size as the red rubber rabbit?,"{'a': '1', 'b': '0'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.5979527349186337, ""margin"": 0.19590546983726742, ""entropy"": 0.6738330346377284, ""probs"": {""a"": 0.5979527349186337, ""b"": 0.40204726508136623}, ""adapter"": ""amount""}","['b', 'a']"
1975,MctxlOrfXcMZqPV6,t-946HjIIv8720lY,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_otfbsxzoi00sysdw.png,how many other things are the same material as the yellow hammer?,"{'a': '2', 'b': '1'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6563812709461866, ""margin"": 0.3127625418923733, ""entropy"": 0.6434066314611988, ""probs"": {""a"": 0.3436187290538133, ""b"": 0.6563812709461866}, ""adapter"": ""amount""}",['b']
1976,MIXi7OlLTNRUqgzU,t-WFT6luPAtzq7zi,en,vqa,true-false,animals,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_43upvz2hsai3yrea.png,are there any other things that have the same shape as the small brown metal object?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.8650891502548465, ""margin"": 0.730178300509693, ""entropy"": 0.39561653379587536, ""probs"": {""a"": 0.8650891502548465, ""b"": 0.13491084974515344}, ""adapter"": ""trfl""}","['b', 'b']"
1979,bVyc1upTv1f4qkKI,t-xQKwGAk7j6CqA4,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_myc9pj5f87dbov7i.png,do the flute and the tiny brown guitar have the same material?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.5300766339137363, ""margin"": 0.060153267827472545, ""entropy"": 0.691336880082887, ""probs"": {""a"": 0.5300766339137363, ""b"": 0.4699233660862637}, ""adapter"": ""trfl""}",['a']
1980,y1dOa4I8GQWmTMjM,t-LlXklC0xSC2OjY,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_u7sk9407aktsh3sh.png,is there a rubber thing of the same size as the coffee mug?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9815720088996372, ""margin"": 0.9631440177992744, ""entropy"": 0.09185641125193576, ""probs"": {""a"": 0.01842799110036281, ""b"": 0.9815720088996372}, ""adapter"": ""trfl""}",['b']
1982,DEWttG8hqjBoRaSO,t-hzQwNNZWsBEAm5,en,vqa,mcq,fashion,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_2p0b1kynpl4xsk8x.png,the hat that is the same color as the bag is what size?,"{'a': 'small', 'b': 'large'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.8241975984300078, ""margin"": 0.6483951968600156, ""entropy"": 0.4649684145165303, ""probs"": {""a"": 0.17580240156999227, ""b"": 0.8241975984300078}, ""adapter"": ""size""}",['b']
1985,v9pVxyClyoKYeQEp,t-WCtynP841km830,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_x4f5c5yjhtpruhbk.png,is there a green rubber thing that has the same shape as the tiny yellow thing?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.8466012607154895, ""margin"": 0.6932025214309789, ""entropy"": 0.4285595233250893, ""probs"": {""a"": 0.8466012607154895, ""b"": 0.1533987392845105}, ""adapter"": ""trfl""}","['b', 'b']"
1986,W6FKzYq9Fesm2xWm,t-V0ybfdx75PlOvI,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_1ztrsk6wwwa439ex.png,is the small metal object the same shape as the small purple rubber thing?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9564099271708368, ""margin"": 0.9128198543416737, ""entropy"": 0.1791903780444841, ""probs"": {""a"": 0.9564099271708368, ""b"": 0.04359007282916321}, ""adapter"": ""trfl""}",['a']
1989,1moHfROxmtoGPqM1,t-qvMgbvV0WwSBVX,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_w6ht87n8z7p623iz.png,the red floor lamp is what size?,"{'a': 'large', 'b': 'small'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9831201923966388, ""margin"": 0.9662403847932777, ""entropy"": 0.08563378566286312, ""probs"": {""a"": 0.9831201923966388, ""b"": 0.01687980760336122}, ""adapter"": ""size""}",['a']
1991,T7Xq7WdolKPGGZID,t-mcinTYV8OYPt4o,en,vqa,mcq,living-room,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_535gjf567puz0scu.png,what shape is the brown metal object that is the same size as the rubber television?,"{'a': 'coffee table', 'b': 'sofa', 'c': 'bookshelf'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8435909911522405, ""margin"": 0.7469622727871972, ""entropy"": 0.5376997581618645, ""probs"": {""a"": 0.8435909911522405, ""b"": 0.09662871836504322, ""c"": 0.05978029048271634}, ""adapter"": ""shape""}",['a']
1997,vZvyigZdFpkzNP1y,t-TQxUPyR8x1455S,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_vr01qw8rkj056dww.png,are there any other things that are the same color as the small metal sofa?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6110433715566076, ""margin"": 0.2220867431132152, ""entropy"": 0.6682790852796299, ""probs"": {""a"": 0.3889566284433924, ""b"": 0.6110433715566076}, ""adapter"": ""trfl""}",['b']
1998,SfGwk2d5gtMFq9DZ,t-7Rc8Znno34XgTj,en,vqa,mcq,living-room,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_32fjih22arcvg8y3.png,there is a gray object that is the same size as the yellow metal coffee table; what is its shape?,"{'a': 'television', 'b': 'bookshelf', 'c': 'sofa'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9707200376263457, ""margin"": 0.9482517235400424, ""entropy"": 0.14811303570870585, ""probs"": {""a"": 0.022468314086303367, ""b"": 0.9707200376263457, ""c"": 0.006811648287350903}, ""adapter"": ""shape""}",['b']
1999,QbxmjFZYT2tLqMhM,t-AgdAuQgvABSBic,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xh5djbfo4ppm8ghr.png,the small green metal thing is what shape?,"{'a': 'tire', 'b': 'mechanic overalls', 'c': 'screwdriver', 'd': 'hammer', 'e': 'wrench'}",,Submitted,c,1.0,d,"{""answer"": ""c"", ""confidence"": 0.5521924235934352, ""margin"": 0.3518418625904078, ""entropy"": 1.2510040974889773, ""probs"": {""a"": 0.09141294264138618, ""b"": 0.20035056100302745, ""c"": 0.5521924235934352, ""d"": 0.043574563533981606, ""e"": 0.11246950922816948}, ""adapter"": ""shape""}","['a', 'd', 'a', 'd', 'd']"
2002,owQOpuHfg7I04iVm,t-pzH2YTWcADrzyv,en,vqa,mcq,music,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fjl876ztyl0rfj4f.png,there is a brown rubber thing that is the same shape as the yellow metal object; what is its size?,"{'a': 'small', 'b': 'large'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9223640081603813, ""margin"": 0.8447280163207627, ""entropy"": 0.27295733123385985, ""probs"": {""a"": 0.9223640081603813, ""b"": 0.07763599183961868}, ""adapter"": ""size""}",['a']
2006,nVtQ5WyDVlVxZt79,t-p8d304aK6ei4uR,en,vqa,true-false,medical-field,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xn52p5jnu8tres3v.png,is the number of small blue metal injections greater than the number of purple metal stethoscopes?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.920397060797371, ""margin"": 0.8407941215947421, ""entropy"": 0.2777985388420547, ""probs"": {""a"": 0.07960293920262897, ""b"": 0.920397060797371}, ""adapter"": ""trfl""}",['b']
2007,m3Pzhe0GEmxGW4xP,t-7PSLyYbR28yzqF,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_kq6fd8dsttrxkv36.png,is the number of cyan cranes less than the number of big cranes?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.8175076942040396, ""margin"": 0.6350153884080791, ""entropy"": 0.47515172172491926, ""probs"": {""a"": 0.18249230579596037, ""b"": 0.8175076942040396}, ""adapter"": ""trfl""}","['a', 'b']"
2008,q8wxJcnDNbSKmCuW,t-kTbBh5yLQi1HiL,en,vqa,mcq,fashion,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_i17va7rrhwhxg2yq.png,there is a large shoe that is the same color as the large rubber object; what material is it?,"{'a': 'metal', 'b': 'rubber'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9959075344783568, ""margin"": 0.9918150689567137, ""entropy"": 0.026586942256491893, ""probs"": {""a"": 0.9959075344783568, ""b"": 0.004092465521643124}, ""adapter"": ""material""}",['a']
2012,vYHeQzSholTZqkNY,t-1OeuRQHieo1BYw,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_cuuda6yq462kk535.png,are there any other blue objects that have the same shape as the large metal thing?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7645176197773571, ""margin"": 0.5290352395547142, ""entropy"": 0.5458163721206166, ""probs"": {""a"": 0.2354823802226429, ""b"": 0.7645176197773571}, ""adapter"": ""trfl""}",['b']
2014,dzpwziDWQSzFakqA,t-cv4ckVv6VNafKa,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_a3jrwt3l9ku6smdn.png,is there a television that has the same material as the large thing?,"{'a': 'False', 'b': 'True'}",,Submitted,a,0.0,b,"{""answer"": ""a"", ""confidence"": 0.8821926691554783, ""margin"": 0.7643853383109567, ""entropy"": 0.36253336603501607, ""probs"": {""a"": 0.8821926691554783, ""b"": 0.11780733084452163}, ""adapter"": ""trfl""}","['b', 'b']"
2015,1dJvPP29NtkNCO5M,t-NMcfErkIhQw3uR,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ktti7hb3ie6fdep1.png,how many things have the same material as the tiny screwdriver?,"{'a': '3', 'b': '2'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.6652474227826449, ""margin"": 0.3304948455652898, ""entropy"": 0.6374933843256523, ""probs"": {""a"": 0.33475257721735513, ""b"": 0.6652474227826449}, ""adapter"": ""amount""}","['a', 'a']"
